ASV	D1	D10	D11	D12	D13	D14	D15	D16	D17	D18	D19	D2	D20	D21	D22	D23	D24	D25	D26	D27	D28	D29	D3	D30	D31	D32	D33	D34	D35	D36	D37	D38	D39	D4	D40	D41	D42	D43	D5	D6	D7	D8	D9	D_1	HC_1	HC_2	HC_3	HC_4	HC_5	HC_6	HC_7	HC_8	HC_9	HC_10	HC_11	HC_12	HC_13	HC_14	HC_15	HC_16	HC_17	HC_18	HC_19	HC_20	HC_21	HC_22	HC_23	HC_24	HV_1	HV_2	HV_3	HV_4	HV_5	HV_6	HV_7	HV_8	HV_9	HV_10	HV_11	HV_12	HV_13	HV_14	HV_15	HV_16	HV_17	HV_18	HV_19	HV_20	HV_21	HV_22	HV_23	HV_24	Best_Hit_ARO	Model_type	Drug_Class	Resistance_Mechanism	AMR_Gene.Family	Best_Identities	Percentage_Length.of.Reference.Sequence	Note	Length_AA	Gene_name	Contig_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	KEGG_ID	KEGGFUN	KEGGPATH	COG_ID	COGFUN	COGPATH	PFAM	Drug_Class_multi	Resistance_Mechanism_multi	Strain
chick_megahit_30260_30253-31425	37.189	15.599	18.399	14.779	11.15	40.798	0.434	0.044	21.558	9.395	13.972	0.871	18.772	30.313	0.312	0.023	28.732	17.49	12.423	25.425	18.239	0.508	10.639	0.157	32.313	51.561	57.879	33.248	10.171	22.063	40.31	6.497	6.324	18.927	45.06	0.592	29.66	0.018	16.289	1.204	5.983	3.216	1.069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	emrA	protein homolog model	fluoroquinolone	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 99.74	100.26	NA	 391	emrA	megahit_30260	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K03543*	membrane fusion protein, multidrug efflux system	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG1566*	Multidrug resistance efflux pump	NA	PF00529 [HlyD membrane-fusion protein of T1SS];PF13437 [HlyD family secretion protein];PF16576 [Barrel-sandwich domain of CusB or HlyD membrane-fusion]	fluoroquinolone	antibiotic efflux	Escherichia coli
chick_megahit_30260_31552-32082	40.381	18.462	20.665	16.513	13.422	45.529	0.269	0.064	25.188	12.167	14.937	1.362	22.345	32.127	0.204	0	31.233	17.727	13.434	28.41	21.49	0.499	11.917	0	37.178	62.191	58.347	35.884	11.391	25.136	40.617	7.922	9.015	21.838	50.83	1.189	35.348	0.04	20.031	1.219	6.257	2.757	1.271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	emrR	protein homolog model	fluoroquinolone	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	100.57	NA	 177	emrR, mprA	megahit_30260	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K15974*	MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB	Brite Hierarchies; Protein families: genetic information processing; Transcription factors	COG1846*	Transcriptional regulators	Transcription	PF01047 [MarR family]	fluoroquinolone	antibiotic efflux	Escherichia coli
chick_megahit_36176_1673-2704	37.431	18.597	17.844	13.533	13.334	41.18	0.385	0.199	21.625	9.164	11.937	1.28	18.967	29.121	0.644	0	26.814	15.748	10.997	22.133	18.312	0.246	10.078	0.224	29.939	54.426	51.36	31.518	9.108	18.456	34.56	6.558	8.661	18.545	40.769	0.893	23.983	0	16.902	1.411	6.271	2.974	0.779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mdtN	protein homolog model	nucleoside; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	100.00	100.29	NA	 344	mdtN	megahit_36176	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K15549*	membrane fusion protein, multidrug efflux system	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG1566*	Multidrug resistance efflux pump	NA	PF13437 [HlyD family secretion protein];PF13533 [Biotin-lipoyl like];PF16576 [Barrel-sandwich domain of CusB or HlyD membrane-fusion]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_36176_2704-4755	35.689	16.301	19.103	15.581	13.32	40.317	0.403	0.042	19.936	10.121	14.604	1.069	19.348	27.072	0.463	0.013	25.976	16.879	13.578	22.861	16.617	0.57	10.686	0.045	30.351	55.257	51.338	31.689	10.151	20.906	38.975	7.469	7.661	18.565	45.299	0.923	33.248	0.031	16.256	1.118	5.453	2.895	0.768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mdtO	protein homolog model	nucleoside; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 99.41	100.15	NA	 684	mdtO	megahit_36176	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K15547*	multidrug resistance protein MdtO	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG1289*	Predicted membrane protein	Function unknown	PF04632 [Fusaric acid resistance protein family]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_36176_4752-6218	39.931	18.459	19.593	16.08	15.465	45.376	0.509	0.023	20.815	10.895	16.975	1.003	18.787	31.81	0.509	0.027	26.1	19.842	12.745	22.962	18.509	0.662	10.864	0.021	32.768	56.983	55.199	32.74	11.867	24.542	42.484	7.779	8.957	19.247	48.359	1.179	35.51	0.029	16.207	1.383	6.51	3.618	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mdtP	protein homolog model	nucleoside; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 98.16	100.20	NA	 489	mdtP	megahit_36176	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K15550*	outer membrane protein, multidrug efflux system	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG1538*	Outer membrane protein	Cell envelope biogenesis, outer membrane	PF02321 [Outer membrane efflux protein]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_44776_19035-20783	30.809	14.296	15.889	11.944	10.167	32.337	0.145	0.117	19.416	9.009	12.212	0.791	16.913	24.428	0.248	0	25.026	14.647	9.441	22.263	16.272	0.561	9.079	0.035	28.674	50.165	46.863	30.091	8.896	20.055	33.843	6.048	5.681	16.876	36.468	0.65	24.589	0.012	14.902	1.001	5.123	2.688	0.698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	msbA	protein homolog model	nitroimidazole	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	100.00	100.17	NA	 583	msbA	megahit_44776	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K11085*	ATP-binding cassette, subfamily B, bacterial MsbA [EC:3.6.3.-]	Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	COG1132*	ABC-type multidrug transport system, ATPase and permease components	NA	PF00005 [ABC transporter];PF00664 [ABC transporter transmembrane region]	nitroimidazole	antibiotic efflux	Escherichia coli
chick_megahit_44983_4255-5628	43.969	19.604	22.49	18.133	16.491	48.036	0.416	0.037	23.025	12.019	17.086	1.343	21.956	31.278	0.583	0.077	31.341	20.943	13.463	25.189	20.024	0.602	13.369	0.045	33.529	60.401	60.738	35.118	11.79	24.797	46.458	8.714	8.719	20.461	50.979	0.772	38.107	0.1	19.018	1.049	5.914	2.879	1.217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	cpxA	protein homolog model	aminoglycoside; aminocoumarin	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	100.22	NA	 458	cpxA	megahit_44983	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K07640*	two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]	Environmental Information Processing; Signal transduction; Two-component system | Human Diseases; Drug resistance: Antimicrobial; Cationic antimicrobial peptide (CAMP) resistance | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system	ENOG410XTWD*	Histidine kinase	Signal transduction mechanisms	PF00512 [His Kinase A (phospho-acceptor) domain];PF02518 [Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_48078_597734-598093	0	0	0.078	0	0	0	11.258	22.976	0	0	0	0	0	0	1.244	3.65	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0.12	0.469	0.491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FosB	protein homolog model	fosfomycin	antibiotic inactivation	fosfomycin thiol transferase	100.00	 86.96	NA	 120	fosB	megahit_48078	Bacteria	Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	K11210*	metallothiol transferase [EC:2.5.1.-]	Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers	COG0346*	Lactoylglutathione lyase and related lyases	Amino acid transport and metabolism	NA	fosfomycin	antibiotic inactivation	Bacillus
chick_megahit_49429_8854-12003	31.585	13.944	17.009	12.678	11.294	33.703	0.308	0.043	19.698	8.803	12.234	0.835	17.706	24.803	0.289	0.017	25.023	15.382	10.717	21.788	15.622	0.571	9.291	0.034	29.655	49.213	49.697	28.839	8.806	20.527	34.994	5.85	6.206	15.668	39.474	0.485	27.528	0.013	15.049	1.218	4.538	2.923	0.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	acrB	protein homolog model	fluoroquinolone; cephalosporin; glycylcycline; penam; tetracycline; rifamycin; phenicol; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	100.10	NA	1050	acrB, mexB, adeJ, smeE, mtrD, cmeB	megahit_49429	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K18138*	multidrug efflux pump	Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Human Diseases; Drug resistance: Antimicrobial; Cationic antimicrobial peptide (CAMP) resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0841*	Cation/multidrug efflux pump	NA	PF00873 [AcrB/AcrD/AcrF family]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_49429_12026-13219	33.796	15.03	19.12	13.326	13.409	40.836	0.226	0.072	21.242	10.863	13.691	1.055	17.622	29.219	0.489	0	26.241	17.672	11.731	24.24	17.314	0.85	10.882	0.052	31.138	53.347	54.471	33.794	9.293	21.622	39.298	6.819	6.641	18.939	43.232	0.423	31.375	0.053	15.482	1.207	5.324	3.148	1.037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Escherichia coli acrA	protein homolog model	fluoroquinolone; cephalosporin; glycylcycline; penam; tetracycline; rifamycin; phenicol; triclosan	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	100.00	100.25	NA	 398	acrA, mexA, adeI, smeD, mtrC, cmeA	megahit_49429	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K03585*	membrane fusion protein, multidrug efflux system	Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Human Diseases; Drug resistance: Antimicrobial; Cationic antimicrobial peptide (CAMP) resistance | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	ENOG410XNVN*	Efflux transporter rnd family, mfp subunit	Defense mechanisms	PF00529 [HlyD membrane-fusion protein of T1SS];PF16576 [Barrel-sandwich domain of CusB or HlyD membrane-fusion]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_50897_9144-11117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tetQ	protein homolog model	tetracycline	antibiotic target protection	tetracycline-resistant ribosomal protection protein	 96.35	100.15	NA	 658	tetM, tetO	megahit_50897	Bacteria	NA	NA	NA	NA	NA	NA	K18220*	ribosomal protection tetracycline resistance protein	Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0480*	Translation elongation factors (GTPases)	Translation, ribosomal structure and biogenesis	PF00009 [Elongation factor Tu GTP binding domain];PF00679 [Elongation factor G C-terminus];PF03764 [Elongation factor G, domain IV]	tetracycline	antibiotic target protection	unknown Bacteria (Kingdom)
chick_megahit_51318_2237-3469	35.591	13.558	14.39	12.755	10.395	39.917	0.155	0	16.62	9.121	11.541	0.819	14.448	27.127	0.517	0	21.195	15.256	10.257	19.336	15.876	0.421	9.052	0.112	21.555	38.168	35.215	22.054	9.721	20.77	35.702	5.438	6.714	13.965	39.566	0.83	31.624	0.026	10.909	1.312	5.354	2.923	0.756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mdtM	protein homolog model	fluoroquinolone; lincosamide; nucleoside; acridine dye; phenicol; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 97.80	100.24	NA	 411	NA	megahit_51318	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	NA	NA	NA	ENOG410XT98*	Multidrug	Carbohydrate transport and metabolism	PF07690 [Major Facilitator Superfamily]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_54793_45438-46259	41.983	18.725	19.112	16.848	14.939	44.729	0.29	0.042	24.251	10.094	16.469	0.789	19.788	30.765	0.38	0	26.385	20.674	14.569	24.598	19.625	1.101	11.654	0	30.618	60.732	53.043	31.821	11.503	25.444	42.331	8.841	6.992	19.483	49.357	0.968	37.215	0.064	15.425	1.288	5.844	2.5	0.821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	bacA	protein homolog model	peptide	antibiotic target alteration	undecaprenyl pyrophosphate related proteins	 99.63	100.37	NA	 274	bacA	megahit_54793	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	NA	K06153*	undecaprenyl-diphosphatase [EC:3.6.1.27]	Metabolism; Glycan biosynthesis and metabolism; Peptidoglycan biosynthesis | Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins	COG1968*	Uncharacterized bacitracin resistance protein	NA	PF02673 [Bacitracin resistance protein BacA]	peptide	antibiotic target alteration	unknown Escherichia (Genus)
chick_megahit_57345_3924-4418	4.644	22.063	38.957	61.272	18.298	0.536	8.22	5.075	26.899	40.003	19.015	21.407	28.678	2.879	18.892	14.586	18.973	29.577	40.64	15.403	15.429	23.089	56.579	17.627	37.514	10.65	14.515	27.772	20.225	13.482	24.525	7.614	6.347	24.565	24.351	32.374	33.345	20.042	23.784	37.521	31.99	32.023	34.227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	lnuC	protein homolog model	lincosamide	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	 98.17	100.61	NA	 165	lnuA_C_D_E, lin	megahit_57345	Bacteria	NA	NA	NA	NA	NA	NA	K19545*	lincosamide nucleotidyltransferase A/C/D/E	Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	ENOG4111NYN*	Aminoglycoside-2''-adenylyltransferase	Function unknown	NA	lincosamide	antibiotic inactivation	unknown Bacteria (Kingdom)
chick_megahit_59151_90-1493	0	0	0.03	0.012	0	0	0	0	0	0.023	0.02	0	0	0.01	0	0	0.022	0.045	0.011	0.008	0	0	0.021	0	0	0.54	0.351	0.028	0.01	0.011	0.103	0.415	0.16	0.043	0.112	0	0.033	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	baeS	protein homolog model	aminoglycoside; aminocoumarin	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	 96.15	100.21	NA	 468	baeS, smeS	megahit_59151	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K07642*	two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]	Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system	COG0642*	Signal transduction histidine kinase	Signal transduction mechanisms	PF00512 [His Kinase A (phospho-acceptor) domain];PF00672 [HAMP domain];PF02518 [Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase]	multi-drug	antibiotic efflux	Escherichia coli
chick_megahit_60380_10265-11125	3.163	1.873	4.086	2.434	1.146	3.841	0.037	0	0.788	0.88	4.196	0.174	1.06	4.592	0.489	0	1.514	3.999	1.597	0.821	1.397	0.897	1.157	0	2.707	2.209	2.621	2.222	5.136	13.833	17.924	2.056	3.62	3.398	24.96	0	44.797	0.049	1.446	0.905	1.086	1.177	1.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TEM-1	protein homolog model	monobactam; cephalosporin; penam; penem	antibiotic inactivation	TEM beta-lactamase	100.00	100.35	NA	 287	blaTEM	megahit_60380	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	K18698*	beta-lactamase class A TEM [EC:3.5.2.6]	Human Diseases; Drug resistance: Antimicrobial; beta-Lactam resistance | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG2367	Beta-lactamase class A	NA	PF00144 [Beta-lactamase];PF13354 [Beta-lactamase enzyme family]	multi-drug	antibiotic inactivation	unknown Enterobacteriaceae (Family)
chick_megahit_60380_12054-13253	0	0	0.164	0	0	0	0	0	0	0.027	0	0	0	0	0	0	0.026	0.053	0	0.036	0	0	0.024	0	0.011	0	0.227	0.022	0	0	0.399	0.069	0.01	0.102	0.414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	tet(A)	protein homolog model	tetracycline	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 99.74	 94.34	NA	 400	tetA	megahit_60380	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	K08151*	MFS transporter, DHA1 family, tetracycline resistance protein	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0477	Permeases of the major facilitator superfamily	General function prediction only|Inorganic ion transport and metabolism|Amino acid transport and metabolism|Carbohydrate transport and metabolism	PF07690 [Major Facilitator Superfamily]	tetracycline	antibiotic efflux	unknown Enterobacteriaceae (Family)
chick_megahit_61156_7441-8745	0.178	0	0.021	3.417	1.835	1.084	0	0	0	0.333	0.774	0.525	1.174	0.899	0	0	0	0.762	3.184	2.967	1.82	0	3.109	0	0	12.238	8.328	7.752	3.207	3.499	8.58	11.952	15.801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acinetobacter baumannii AbaQ	protein homolog model	fluoroquinolone	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 99.77	100.23	NA	 435	NA	megahit_61156	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	species Acinetobacter calcoaceticus/baumannii complex	NA	NA	NA	ENOG410XNQ6*	Major Facilitator superfamily	Carbohydrate transport and metabolism	PF07690 [Major Facilitator Superfamily]	fluoroquinolone	antibiotic efflux	species Acinetobacter calcoaceticus/baumannii complex
chick_megahit_63249_19214-20722	0.381	0	0	3.211	2.222	0.75	0	0	0	0.128	0.725	0.347	1.35	0.815	0	0	0	0.597	3.32	3.316	1.763	0	1.922	0	0	13.585	7.58	7.095	2.866	2.899	8.228	11.054	15.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acinetobacter baumannii AmvA	protein homolog model	macrolide; acridine dye; disinfecting agents and intercalating dyes	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 95.33	102.24	NA	 503	smvA, qacA, lfrA	megahit_63249	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	K08167*	MFS transporter, DHA2 family, multidrug resistance protein	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Antimicrobial resistance genes	COG0477*	Permeases of the major facilitator superfamily	General function prediction only|Inorganic ion transport and metabolism|Amino acid transport and metabolism|Carbohydrate transport and metabolism	PF07690 [Major Facilitator Superfamily]	multi-drug	antibiotic efflux	unknown Acinetobacter (Genus)
chick_megahit_65181_7811-9019	26.088	10.407	12.299	9.721	9.197	31.318	0.237	0.028	15.279	7.463	9.423	0.711	13.238	23.436	0.213	0	19.082	13.39	8.743	18.497	16.005	0.538	7.669	0.038	20.142	37.353	34.176	21.679	7.004	17.471	29.32	5.649	5.063	13.713	33.948	0.501	21.815	0.009	11.674	0.888	3.688	1.886	0.758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mdtH	protein homolog model	fluoroquinolone	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	 99.75	100.25	NA	 403	mdtH	megahit_65181	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K08162*	MFS transporter, DHA1 family, multidrug resistance protein	Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	ENOG410XSK2*	Multidrug resistance protein mdtH	Inorganic ion transport and metabolism	PF07690 [Major Facilitator Superfamily]	fluoroquinolone	antibiotic efflux	Escherichia coli
chick_megahit_65467_2556-3803	30.613	14.508	14.666	13.367	10.608	39.678	0.357	0.055	19.501	9.011	12.456	0.679	16.533	25.256	0.185	0.021	21.267	15.667	10.685	21.788	17.528	0.477	9.718	0.025	20.757	37.685	35.113	24.256	9.86	21.735	32.146	4.705	5.814	13.736	36.78	0.506	28.028	0.008	12.795	0.99	5.128	2.177	0.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mdtA	protein homolog model	aminocoumarin	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	 99.28	100.24	NA	 416	mdtA	megahit_65467	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	K07799*	membrane fusion protein, multidrug efflux system	Environmental Information Processing; Signal transduction; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters	ENOG410XSF7*	Efflux transporter rnd family, mfp subunit	Defense mechanisms	PF13437 [HlyD family secretion protein];PF13533 [Biotin-lipoyl like];PF16576 [Barrel-sandwich domain of CusB or HlyD membrane-fusion]	aminocoumarin	antibiotic efflux	Escherichia coli
