Bin Id,Marker lineage,# genomes,# markers,# marker sets,Completeness,Contamination,Strain heterogeneity,Genome size (bp),# ambiguous bases,# scaffolds,# contigs,N50 (scaffolds),N50 (contigs),Mean scaffold length (bp),Mean contig length (bp),Longest scaffold (bp),Longest contig (bp),GC,GC std (scaffolds > 1kbp),Coding density,Translation table,# predicted genes,0,1,2,3,4,5+
human1_HV-11_maxbin.009.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,59.94,2.86,10.53,2797447,43425,2423,2423,57486,445,347,329,2835,2696,39.3,4.5,-100.0,-1,-1,165,302,19,0,0,0
human1_HV-11_maxbin.010.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.63,0.47,0.0,2568205,41328,2458,2458,193172,383,315,298,2110,1997,39.2,5.76,-100.0,-1,-1,9,252,2,0,0,0
human1_HV-11_maxbin.011.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,77.99,14.46,17.19,5766676,91964,4714,4714,42784,467,371,352,2305,2203,39.2,4.52,-100.0,-1,-1,178,547,107,7,0,0
human1_HV-11_maxbin.012.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,93.67,61.13,4.46,4143928,47151,3674,3674,88843,401,331,319,2455,2359,39.4,5.77,-100.0,-1,-1,14,109,154,1,0,0
human1_HV-11_maxbin.014.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,95.19,0.38,0.0,3198178,36837,2991,2991,63565,388,317,305,2580,2419,39.4,4.82,-100.0,-1,-1,13,339,2,0,0,0
human1_HV-11_maxbin.015.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,96.52,1.27,0.0,3665874,48270,3273,3273,61601,412,336,321,3015,2892,38.8,8.7,-100.0,-1,-1,7,269,2,0,0,0
human1_HV-11_maxbin.016.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,95.32,36.48,6.35,4183113,52641,3902,3902,42837,384,314,300,2693,2570,40.2,6.33,-100.0,-1,-1,12,227,78,16,0,0
human1_HV-11_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,99.33,5.22,9.09,3072235,42083,3023,3023,66242,372,305,291,2396,2288,40.2,6.29,-100.0,-1,-1,1,253,8,1,0,0
human1_HV-11_maxbin.018.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,89.47,47.37,17.39,4129759,49316,3660,3660,53240,405,333,319,3253,3031,40.2,6.04,-100.0,-1,-1,9,54,37,3,0,0
human1_HV-11_maxbin.019.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,37.97,3.8,10.0,1291082,14362,1270,1270,79025,354,292,280,2532,2346,39.3,5.14,-100.0,-1,-1,160,125,10,0,0,0
human1_HV-11_maxbin.020.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,57.59,20.25,17.78,1276412,14993,1273,1273,82352,352,295,283,2194,2049,39.6,6.31,-100.0,-1,-1,136,114,45,0,0,0
human1_HV-11_maxbin.021.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,85.26,14.77,0.0,4393371,45495,4561,4561,34692,364,287,277,3127,3008,36.8,6.02,-100.0,-1,-1,27,206,22,6,0,0
human1_HV-11_maxbin.023.fasta.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,91.21,1.48,0.0,1432350,29711,1512,1512,57129,345,293,273,2358,2072,40.1,4.79,-100.0,-1,-1,28,412,5,0,0,0
human1_HV-11_maxbin.024.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,94.24,0.89,0.0,6529859,61720,6375,6375,12699,372,309,299,4315,4216,35.9,5.59,-100.0,-1,-1,54,977,13,0,0,0
human1_HV-11_maxbin.025.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,96.31,7.93,22.22,2811200,32041,2715,2715,20874,375,300,289,3391,3273,39.9,4.16,-100.0,-1,-1,7,255,15,1,0,0
human1_HV-11_maxbin.026.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,93.96,0.0,0.0,2359738,20064,2571,2571,18820,341,272,264,2080,1978,38.1,4.4,-100.0,-1,-1,13,250,0,0,0,0
human1_HV-11_maxbin.027.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,89.52,2.02,0.0,2288769,18593,2079,2079,24894,401,321,312,4041,3833,35.6,5.86,-100.0,-1,-1,21,187,3,0,0,0
human1_HV-11_maxbin.028.fasta_sub.contigs.fa,k__Bacteria (UID203),5449,104,58,79.31,11.52,36.36,4290936,63367,3904,3904,13624,420,332,316,2816,2658,39.2,5.13,-100.0,-1,-1,38,50,13,3,0,0
human1_HV-11_maxbin.030.fasta_sub.contigs.fa,p__Firmicutes (UID1022),100,295,158,60.39,21.19,0.0,4105626,54374,5165,5165,3737,294,222,212,1533,1429,39.8,8.57,-100.0,-1,-1,131,120,30,12,2,0
human1_HV-11_maxbin.031.fasta_sub.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,15.01,1.29,0.0,1967832,31906,2228,2228,4032,342,255,240,3412,3134,39.5,4.56,-100.0,-1,-1,332,71,16,1,0,0
human1_HV-11_maxbin.032.fasta_sub.contigs.fa,p__Actinobacteria (UID2112),31,211,124,47.03,11.32,0.0,2397097,28963,2776,2776,3116,338,260,249,2709,2592,36.9,4.26,-100.0,-1,-1,117,67,22,4,1,0
human1_HV-11_maxbin.033.fasta_sub.contigs.fa,o__Clostridiales (UID1120),304,250,143,43.18,4.84,5.0,3897129,64176,5105,5105,2353,281,215,202,1591,1484,40.0,6.14,-100.0,-1,-1,139,99,8,4,0,0
human1_HV-11_maxbin.038.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,81.62,7.3,20.0,2939862,33655,3325,3325,4837,336,274,264,2793,2618,41.3,7.27,-100.0,-1,-1,84,223,19,7,0,0
human1_HV-11_maxbin.039.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,75.92,7.18,16.67,1766402,22070,1975,1975,3620,338,269,258,3348,3072,39.5,7.2,-100.0,-1,-1,77,238,18,0,0,0
human1_HV-11_maxbin.042.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,62.17,2.15,0.0,1049737,11456,1416,1416,1891,293,225,217,1217,1173,37.5,3.8,-100.0,-1,-1,124,202,8,0,0,0
human1_HV-11_maxbin.043.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,63.03,11.27,28.3,2227262,26738,2845,2845,2091,296,233,224,1550,1466,34.1,8.78,-100.0,-1,-1,173,247,53,0,0,0
human1_HV-11_metabat2.104.fa.contigs.fa,p__Firmicutes (UID1022),100,295,158,76.69,0.84,50.0,1148354,15954,1207,1207,7824,347,287,274,2055,1922,39.4,6.05,-100.0,-1,-1,68,225,2,0,0,0
human1_HV-11_metabat2.78.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,31.66,0.0,0.0,540370,8964,565,565,8671,366,293,277,2355,2162,39.7,5.67,-100.0,-1,-1,169,94,0,0,0,0
human1_HV-11_metabat2.86.fa.contigs.fa,k__Bacteria (UID203),5449,104,58,57.76,5.17,66.67,2419523,35206,2092,2092,11697,425,350,334,1517,1454,38.9,4.7,-100.0,-1,-1,62,39,3,0,0,0
human1_HV-12_maxbin.001.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,52.61,0.82,14.29,1683861,23442,1615,1615,34930,398,309,294,1852,1760,38.5,6.04,-100.0,-1,-1,198,215,7,0,0,0
human1_HV-12_maxbin.004.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,92.2,3.67,9.09,3229876,41324,2990,2990,64756,396,322,308,2733,2571,38.9,5.86,-100.0,-1,-1,38,371,11,0,0,0
human1_HV-12_maxbin.005.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,52.0,1.24,11.11,2951341,46850,2736,2736,40885,432,319,302,2726,2496,39.0,4.88,-100.0,-1,-1,189,288,9,0,0,0
human1_HV-12_maxbin.006.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,97.1,2.48,12.5,3052451,40298,2996,2996,88037,378,308,295,3746,3481,38.7,4.85,-100.0,-1,-1,19,393,8,0,0,0
human1_HV-12_maxbin.007.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,82.61,29.01,22.29,4906052,75544,4097,4097,42664,441,359,341,2263,2136,39.1,4.72,-100.0,-1,-1,82,265,139,6,0,0
human1_HV-12_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,86.39,0.12,0.0,2394017,24803,2315,2315,128260,375,302,291,1804,1715,36.4,6.07,-100.0,-1,-1,32,227,2,0,0,0
human1_HV-12_maxbin.009.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,97.26,0.0,0.0,2671679,37431,2531,2532,88343,386,312,297,3245,2925,39.5,6.6,-100.0,-1,-1,5,255,0,0,0,0
human1_HV-12_maxbin.010.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,94.24,10.06,30.0,5023649,74448,4248,4248,105085,439,358,341,2249,2129,39.1,4.5,-100.0,-1,-1,19,418,54,0,1,0
human1_HV-12_maxbin.011.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,66.98,40.18,26.84,5900856,93999,5087,5087,35479,434,349,330,3119,2904,38.9,5.16,-100.0,-1,-1,295,309,164,70,1,0
human1_HV-12_maxbin.013.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,62.56,1.45,0.0,2162631,23916,1928,1928,55967,401,330,318,2366,2234,39.7,3.89,-100.0,-1,-1,143,273,4,0,0,0
human1_HV-12_maxbin.014.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,64.63,2.45,0.0,2093092,21089,1999,1999,136545,382,314,303,2598,2434,36.4,5.97,-100.0,-1,-1,73,181,7,0,0,0
human1_HV-12_maxbin.015.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,44.92,6.65,0.0,2022910,24158,1889,1889,74020,389,313,301,2305,2203,39.4,7.48,-100.0,-1,-1,139,120,19,0,0,0
human1_HV-12_maxbin.016.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,45.9,4.01,0.0,3122324,49353,3551,3551,14780,335,252,238,2055,1922,40.2,4.76,-100.0,-1,-1,166,123,3,3,0,0
human1_HV-12_maxbin.017.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,12.66,0.0,0.0,426658,4574,417,417,121307,353,287,276,2464,2285,38.8,2.92,-100.0,-1,-1,235,60,0,0,0,0
human1_HV-12_maxbin.018.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,90.02,7.34,36.0,3142030,39755,3200,3201,24178,369,293,280,2835,2696,39.9,6.8,-100.0,-1,-1,39,271,22,1,0,0
human1_HV-12_maxbin.022.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,94.63,1.34,0.0,2464967,40028,2327,2327,119078,387,320,302,2110,1997,39.3,5.38,-100.0,-1,-1,9,253,0,1,0,0
human1_HV-12_maxbin.023.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,97.37,47.37,11.36,4738371,60184,4684,4684,36008,367,294,282,3289,3009,40.3,6.27,-100.0,-1,-1,2,59,41,1,0,0
human1_HV-12_maxbin.024.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,94.94,3.91,12.5,2952142,33971,2738,2738,49548,383,311,298,3391,3273,39.9,5.1,-100.0,-1,-1,17,253,8,0,0,0
human1_HV-12_maxbin.025.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,97.25,1.26,10.0,6702860,63385,6251,6251,26015,382,322,312,4307,4197,35.9,5.57,-100.0,-1,-1,24,1010,10,0,0,0
human1_HV-12_maxbin.026.fasta_sub.contigs.fa,o__Clostridiales (UID1212),172,263,149,78.19,1.12,25.0,1877721,16098,1993,1993,65817,345,278,270,1606,1569,38.1,4.29,-100.0,-1,-1,51,208,4,0,0,0
human1_HV-12_maxbin.028.fasta.contigs.fa,k__Bacteria (UID203),5449,103,57,91.23,11.24,22.73,4136724,53403,4032,4032,16886,377,304,291,2332,2231,38.6,8.29,-100.0,-1,-1,17,66,13,5,1,1
human1_HV-12_maxbin.029.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,99.14,8.15,8.33,4906257,71983,4412,4412,25353,421,333,316,3266,3043,39.0,4.56,-100.0,-1,-1,1,81,21,1,0,0
human1_HV-12_maxbin.030.fasta.contigs.fa,p__Actinobacteria (UID2112),31,211,124,90.32,14.77,2.63,2584678,21154,2407,2407,25842,391,315,306,4041,3833,35.3,6.5,-100.0,-1,-1,21,156,32,2,0,0
human1_HV-12_maxbin.032.fasta.contigs.fa,c__Epsilonproteobacteria (UID3065),111,445,271,97.11,1.78,0.0,1569205,32734,1687,1687,22399,344,288,269,2358,2072,40.1,5.97,-100.0,-1,-1,12,425,8,0,0,0
human1_HV-12_maxbin.033.fasta.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,96.51,62.48,1.64,4181256,52218,4632,4632,6524,333,264,252,3715,3422,39.8,7.06,-100.0,-1,-1,15,172,106,34,6,0
human1_HV-12_maxbin.034.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,77.96,3.99,11.11,2098851,34084,2160,2160,10275,367,294,278,2716,2497,39.1,7.19,-100.0,-1,-1,44,210,9,0,0,0
human1_HV-12_maxbin.037.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,63.64,2.35,12.5,1273463,14098,1466,1466,3658,329,262,252,1644,1544,37.3,4.82,-100.0,-1,-1,103,223,8,0,0,0
human1_HV-12_maxbin.039.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,83.32,3.05,11.76,2754206,32997,3350,3350,3236,299,243,233,1623,1498,33.9,7.26,-100.0,-1,-1,81,377,14,1,0,0
human1_HV-12_maxbin.040.fasta.contigs.fa,o__Clostridiales (UID1212),172,257,149,64.53,2.15,25.0,1246791,10636,1515,1515,2760,309,241,234,1176,1146,39.1,0.0,-100.0,-1,-1,112,141,4,0,0,0
human1_HV-12_maxbin.046.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,90.2,34.66,0.0,2076489,20417,2522,2522,2200,308,241,233,1386,1336,35.2,8.59,-100.0,-1,-1,8,59,36,1,0,0
human1_HV-12_maxbin.047.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,56.95,14.14,5.0,1465018,15578,2063,2063,1519,276,208,201,1683,1604,36.9,7.39,-100.0,-1,-1,47,39,17,1,0,0
human1_HV-12_metabat2.104.fa_sub.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,11.12,0.0,0.0,479199,6156,475,475,43057,377,297,284,2995,2854,40.8,6.5,-100.0,-1,-1,291,63,0,0,0,0
human1_HV-12_metabat2.27.fa.contigs.fa,o__Clostridiales (UID1226),155,278,158,28.48,0.0,0.0,737793,8803,661,661,75407,409,328,315,3253,3031,41.0,4.84,-100.0,-1,-1,181,97,0,0,0,0
human1_HV-12_metabat2.33.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,10.74,0.0,0.0,297928,2612,328,328,62761,315,256,248,1029,984,37.8,0.0,-100.0,-1,-1,212,51,0,0,0,0
human1_HV-12_metabat2.45.fa.contigs.fa,o__Clostridiales (UID1212),172,263,149,55.26,0.67,100.0,1032105,17157,1010,1010,15890,382,309,292,2355,2162,39.3,6.64,-100.0,-1,-1,111,151,1,0,0,0
human1_HV-12_metabat2.67.fa.contigs.fa,f__Lachnospiraceae (UID1256),33,333,171,12.28,0.0,0.0,429855,5390,394,394,66224,388,321,307,1637,1562,38.9,7.01,-100.0,-1,-1,279,54,0,0,0,0
human1_HV-13_maxbin.002.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.25,0.0,0.0,2416599,30337,2416,2416,35396,356,286,274,1451,1398,35.9,5.79,-100.0,-1,-1,2,473,0,0,0,0
human1_HV-13_maxbin.003.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,11.08,0.0,0.0,667691,7360,745,745,33677,322,250,240,2027,1972,36.6,5.38,-100.0,-1,-1,273,61,0,0,0,0
human1_HV-13_maxbin.004.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,98.41,0.54,0.0,6759890,63989,6266,6266,59165,385,323,313,4315,4216,35.9,5.74,-100.0,-1,-1,14,1026,4,0,0,0
human1_HV-13_maxbin.005.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,98.78,0.97,0.0,5190144,62020,4898,4898,193906,381,313,300,5232,4860,36.0,6.74,-100.0,-1,-1,5,1150,18,0,0,0
human1_HV-13_maxbin.006.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,98.28,48.28,0.0,5675097,78658,4741,4741,134620,435,359,343,2221,2055,38.1,6.02,-100.0,-1,-1,2,58,44,0,0,0
human1_HV-13_maxbin.007.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,96.11,0.0,0.0,1287860,17220,1274,1274,194114,354,304,290,1613,1521,39.0,6.56,-100.0,-1,-1,9,286,0,0,0,0
human1_HV-13_maxbin.008.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,96.52,0.79,0.0,1834475,21261,1794,1794,133872,356,301,289,2532,2346,40.0,5.78,-100.0,-1,-1,10,283,2,0,0,0
human1_HV-13_maxbin.009.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,311,184,93.45,0.08,0.0,3852625,44396,3722,3722,363598,367,303,291,3344,3121,35.9,7.86,-100.0,-1,-1,27,283,1,0,0,0
human1_HV-13_maxbin.010.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,96.55,4.08,5.88,5198801,78236,4587,4587,49538,420,344,327,5392,5087,39.2,5.8,-100.0,-1,-1,2,87,14,1,0,0
human1_HV-13_maxbin.011.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,66.68,19.05,2.09,4877794,75864,6116,6116,2149,312,239,227,2055,1922,39.2,6.35,-100.0,-1,-1,273,410,140,15,1,0
human1_HV-13_maxbin.012.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,88.48,43.86,2.44,4411271,52896,5707,5707,2154,280,221,212,1466,1383,32.6,6.66,-100.0,-1,-1,11,54,38,1,0,0
human1_HV-14_maxbin.001.fasta.contigs.fa,o__Bacteroidales (UID2657),160,492,269,33.83,0.0,0.0,1532142,23255,1249,1249,109938,466,373,354,1939,1841,38.8,4.78,-100.0,-1,-1,282,210,0,0,0,0
human1_HV-14_maxbin.002.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,53.45,0.0,0.0,3073419,45112,2612,2612,142624,422,355,338,1962,1873,39.2,5.45,-100.0,-1,-1,68,36,0,0,0,0
human1_HV-14_maxbin.003.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,81.22,0.06,50.0,4127755,49433,3890,3890,165481,382,312,299,5232,4860,36.2,6.53,-100.0,-1,-1,163,1008,2,0,0,0
human1_HV-14_maxbin.004.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,97.78,27.88,0.0,3218495,37644,3126,3126,133885,360,303,291,2532,2346,38.2,6.69,-100.0,-1,-1,5,227,57,6,0,0
human1_HV-14_maxbin.005.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,100.0,50.0,0.0,2547714,30009,2411,2411,189530,371,311,299,2662,2468,36.9,8.09,-100.0,-1,-1,0,58,46,0,0,0
human1_HV-14_maxbin.006.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,99.23,1.01,0.0,7308084,69717,6822,6822,61548,382,320,310,4315,4216,35.9,5.46,-100.0,-1,-1,10,1025,9,0,0,0
human1_HV-14_maxbin.007.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,311,184,91.3,4.35,9.09,4402229,50824,4355,4355,158499,360,296,284,3344,3121,35.9,7.64,-100.0,-1,-1,30,270,11,0,0,0
human1_HV-14_maxbin.008.fasta.contigs.fa,g__Prevotella (UID2724),55,567,296,89.08,9.5,1.61,3861646,56744,3549,3549,30755,401,319,303,2548,2363,38.2,5.05,-100.0,-1,-1,54,462,47,3,1,0
human1_HV-14_maxbin.009.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,80.09,10.19,6.25,4848380,73857,5713,5713,2832,326,253,240,1908,1796,38.9,4.52,-100.0,-1,-1,20,68,16,0,0,0
human1_HV-15_maxbin.002.fasta.contigs.fa,o__Lactobacillales (UID462),85,367,162,99.02,2.16,0.0,3134665,38319,2989,2989,107536,357,294,282,2024,1935,30.3,7.27,-100.0,-1,-1,3,360,4,0,0,0
human1_HV-15_maxbin.004.fasta.contigs.fa,o__Lactobacillales (UID544),293,475,267,99.25,0.94,0.0,2510322,31815,2496,2496,36607,357,287,274,1451,1398,35.9,5.75,-100.0,-1,-1,2,465,8,0,0,0
human1_HV-15_maxbin.005.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,100.0,51.72,2.08,8343978,79674,7713,7713,59991,385,321,311,4315,4216,35.7,6.12,-100.0,-1,-1,0,58,45,1,0,0
human1_HV-15_maxbin.006.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,94.21,0.0,0.0,1263357,16760,1249,1249,194114,354,303,290,1453,1332,39.0,6.18,-100.0,-1,-1,15,280,0,0,0,0
human1_HV-15_maxbin.007.fasta.contigs.fa,o__Lactobacillales (UID543),294,471,264,99.99,0.19,0.0,2495155,38008,2585,2585,171782,345,280,265,1778,1645,35.0,6.59,-100.0,-1,-1,1,468,2,0,0,0
human1_HV-15_maxbin.008.fasta.contigs.fa,o__Selenomonadales (UID1024),64,334,167,91.6,8.6,0.0,2559689,33499,2662,2662,125349,362,287,275,5629,5173,38.1,6.7,-100.0,-1,-1,25,284,25,0,0,0
human1_HV-15_maxbin.009.fasta.contigs.fa,f__Enterobacteriaceae (UID5124),134,1173,336,99.97,0.66,0.0,4671055,54216,4394,4394,198009,380,313,301,2113,1956,36.3,7.04,-100.0,-1,-1,1,1164,8,0,0,0
human1_HV-15_maxbin.010.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,311,184,92.93,3.16,0.0,3981670,45966,3946,3946,456198,356,296,284,3344,3121,35.9,7.76,-100.0,-1,-1,26,276,8,1,0,0
human1_HV-16_maxbin.002.fasta.contigs.fa,g__Pseudomonas (UID4550),78,1044,368,98.41,0.75,0.0,6913489,65401,6432,6432,58281,384,321,311,4315,4216,35.9,5.68,-100.0,-1,-1,14,1024,6,0,0,0
human1_HV-16_maxbin.003.fasta.contigs.fa,g__Lactobacillus (UID436),31,586,184,98.37,1.72,0.0,2764551,31351,2758,2758,48542,343,283,272,2725,2561,31.3,7.82,-100.0,-1,-1,4,577,5,0,0,0
human1_HV-16_maxbin.004.fasta.contigs.fa,c__Gammaproteobacteria (UID4442),899,311,184,92.39,13.5,0.0,3967774,45265,3812,3812,456283,368,305,293,3344,3121,35.9,7.53,-100.0,-1,-1,28,253,30,0,0,0
human1_HV-16_maxbin.005.fasta.contigs.fa,p__Proteobacteria (UID3887),1487,256,161,56.52,0.62,0.0,1138602,11128,968,968,210527,413,339,327,1894,1827,34.6,8.62,-100.0,-1,-1,111,144,1,0,0,0
human1_HV-16_maxbin.006.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,96.11,0.0,0.0,1239077,16297,1206,1206,194114,359,309,296,1453,1332,39.0,6.04,-100.0,-1,-1,9,286,0,0,0,0
human1_HV-16_maxbin.007.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,87.88,0.0,0.0,1375663,17203,1312,1312,118376,368,312,299,2464,2285,39.7,5.81,-100.0,-1,-1,46,249,0,0,0,0
human1_HV-16_maxbin.008.fasta.contigs.fa,o__Lactobacillales (UID544),293,473,265,36.79,6.49,0.0,2398406,32720,3280,3280,1509,273,213,203,2421,2292,36.7,7.27,-100.0,-1,-1,287,155,29,2,0,0
human1_HV-16_maxbin.009.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,98.28,19.99,0.0,5788082,68340,5860,5860,130287,361,291,279,5232,4860,36.2,6.88,-100.0,-1,-1,1,73,30,0,0,0
human1_HV-16_maxbin.010.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,92.08,36.11,0.0,4715111,78513,5587,5587,3254,303,239,225,2006,1879,41.0,5.17,-100.0,-1,-1,6,61,31,6,0,0
human1_HV-17_maxbin.001.fasta.contigs.fa,k__Bacteria (UID203),5449,104,58,98.28,12.07,66.67,3575765,47853,3582,3582,82836,373,297,284,3746,3481,38.8,4.76,-100.0,-1,-1,1,82,21,0,0,0
human1_HV-17_maxbin.002.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,97.39,4.99,11.11,3811540,49155,3598,3599,63923,392,316,302,2971,2799,38.9,6.03,-100.0,-1,-1,13,389,18,0,0,0
human1_HV-17_maxbin.003.fasta.contigs.fa,f__Lachnospiraceae (UID1286),57,420,207,91.77,10.81,5.13,3796070,55255,3931,3931,69899,369,284,270,5392,5087,39.3,6.12,-100.0,-1,-1,29,354,36,1,0,0
human1_HV-17_maxbin.005.fasta.contigs.fa,o__Bacteroidales (UID2654),163,486,266,53.01,0.38,0.0,2536096,39937,2181,2181,63438,455,348,329,2174,2051,39.1,5.05,-100.0,-1,-1,183,302,1,0,0,0
human1_HV-17_maxbin.006.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,52.37,3.16,0.0,2381388,26554,2244,2244,45884,376,309,297,4532,4362,39.7,4.7,-100.0,-1,-1,116,157,5,0,0,0
human1_HV-17_maxbin.007.fasta.contigs.fa,o__Clostridiales (UID1212),172,260,146,97.95,0.0,0.0,2669789,37311,2548,2549,88343,387,309,294,3245,2925,39.4,6.41,-100.0,-1,-1,4,256,0,0,0,0
human1_HV-17_maxbin.008.fasta.contigs.fa,o__Clostridiales (UID1212),172,261,147,100.0,0.0,0.0,2668562,27451,2547,2547,119267,384,307,296,2825,2668,36.3,6.54,-100.0,-1,-1,0,261,0,0,0,0
human1_HV-17_maxbin.010.fasta.contigs.fa,g__Bacteroides (UID2691),33,839,309,38.13,5.16,23.26,2783850,44686,2470,2470,31372,436,338,320,2692,2559,38.6,5.23,-100.0,-1,-1,512,284,43,0,0,0
human1_HV-17_maxbin.011.fasta.contigs.fa,f__Lachnospiraceae (UID1255),90,354,174,95.0,39.51,2.88,3876616,43952,3535,3535,59343,393,323,310,2366,2234,39.5,4.87,-100.0,-1,-1,11,206,136,1,0,0
human1_HV-17_maxbin.012.fasta.contigs.fa,o__Clostridiales (UID1212),172,263,149,95.3,0.0,0.0,2420816,39049,2257,2257,121015,386,324,306,2110,1997,39.4,5.94,-100.0,-1,-1,9,254,0,0,0,0
human1_HV-17_maxbin.013.fasta.contigs.fa,p__Firmicutes (UID1022),100,295,158,76.49,7.81,0.0,2882342,43242,3097,3097,23270,351,271,257,2194,2049,39.9,5.62,-100.0,-1,-1,103,172,20,0,0,0
human1_HV-17_maxbin.014.fasta_sub.contigs.fa,p__Firmicutes (UID1022),100,295,158,81.12,9.97,0.0,3192640,36924,2992,2992,87828,391,314,301,2464,2359,39.0,5.82,-100.0,-1,-1,58,209,27,1,0,0
human1_HV-17_maxbin.015.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,78.01,3.16,0.0,3253081,41808,2982,2982,44957,390,315,301,2961,2776,40.0,5.71,-100.0,-1,-1,55,214,9,0,0,0
human1_HV-17_maxbin.016.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,97.78,2.93,0.0,3707992,48493,3274,3274,61601,409,339,324,3015,2892,38.9,8.61,-100.0,-1,-1,5,263,10,0,0,0
human1_HV-17_maxbin.017.fasta.contigs.fa,o__Clostridiales (UID1226),155,278,158,96.2,15.82,2.78,3430789,40729,3102,3102,65910,396,324,311,3253,3031,40.5,6.33,-100.0,-1,-1,10,232,36,0,0,0
