genome,completeness,contamination,strain_heterogeneity,length,N50,centrality
chicken1_DAS_maxbin_074_fasta_sub_contigs-contigs.fa,71.34,5.27,0.0,2603787,42073,0.9975861214285713
chicken1_DAS_maxbin_075_fasta_contigs-contigs.fa,83.67,11.0,24.14,2897438,22121,0.9955351
chicken1_DAS_maxbin_076_fasta_contigs-contigs.fa,94.98,9.31,27.27,4752297,28169,0.99893326
chicken1_DAS_maxbin_077_fasta_contigs-contigs.fa,89.92,17.93,13.33,2427218,58715,0.0
chicken1_DAS_maxbin_078_fasta_contigs-contigs.fa,94.07,33.23,49.09,4812180,14470,0.0
chicken1_DAS_maxbin_079_fasta_contigs-contigs.fa,95.19,0.0,0.0,2242110,40467,0.9981626552941177
chicken1_DAS_maxbin_080_fasta_contigs-contigs.fa,93.66,3.17,36.36,3759100,21222,0.9973477000000001
chicken1_DAS_maxbin_081_fasta_contigs-contigs.fa,84.48,6.84,48.39,2599325,13107,0.99491
chicken1_DAS_maxbin_082_fasta_contigs-contigs.fa,87.14,12.38,36.84,3529722,22254,0.995531135
chicken1_DAS_maxbin_083_fasta_sub_contigs-contigs.fa,87.78,27.17,2.82,3695237,35362,0.0
chicken1_DAS_maxbin_084_fasta_contigs-contigs.fa,95.57,0.06,0.0,3212510,122732,0.9996544
chicken1_DAS_maxbin_085_fasta_contigs-contigs.fa,72.69,5.75,31.58,2135527,11449,0.0
chicken1_DAS_maxbin_086_fasta_contigs-contigs.fa,94.19,5.5,46.67,3912374,28371,0.9947904100000001
chicken1_DAS_maxbin_088_fasta_contigs-contigs.fa,97.87,4.96,0.0,2980965,55452,0.997601036
chicken1_DAS_maxbin_089_fasta_contigs-contigs.fa,90.05,45.44,30.91,3134523,6926,0.0
chicken1_DAS_maxbin_090_fasta_contigs-contigs.fa,93.2,2.04,0.0,3383751,90664,0.9997912333333333
chicken1_DAS_maxbin_092_fasta_contigs-contigs.fa,85.02,2.96,18.75,3154206,29480,0.0
chicken1_DAS_maxbin_093_fasta_contigs-contigs.fa,93.26,21.63,0.0,3728690,41768,0.0
chicken1_DAS_maxbin_094_fasta_contigs-contigs.fa,94.58,13.97,18.52,5413842,17652,0.9951109
chicken1_DAS_maxbin_095_fasta_contigs-contigs.fa,92.2,20.07,23.68,3959901,59414,0.0
chicken1_DAS_maxbin_096_fasta_contigs-contigs.fa,98.66,0.67,0.0,2747919,103968,0.999676
chicken1_DAS_maxbin_099_fasta_contigs-contigs.fa,80.54,2.01,25.0,3445314,50802,0.0
chicken1_DAS_maxbin_101_fasta_contigs-contigs.fa,95.99,2.15,40.0,2622118,33278,0.9961418225000002
chicken1_DAS_maxbin_102_fasta_contigs-contigs.fa,92.01,28.52,42.19,3721607,34364,0.0
chicken1_DAS_maxbin_103_fasta_contigs-contigs.fa,89.22,0.67,0.0,2922198,71495,0.9990277333333332
chicken1_DAS_maxbin_105_fasta_contigs-contigs.fa,92.28,1.4,0.0,2463080,56196,0.0
chicken1_DAS_maxbin_106_fasta_sub_contigs-contigs.fa,51.91,15.79,0.0,5554951,19522,0.0
chicken1_DAS_maxbin_107_fasta_contigs-contigs.fa,93.04,0.65,50.0,2321775,90574,0.0
chicken1_DAS_maxbin_108_fasta_contigs-contigs.fa,40.0,5.37,8.33,1715669,18739,0.0
chicken1_DAS_maxbin_110_fasta_contigs-contigs.fa,91.28,4.7,0.0,3686105,53126,0.0
chicken1_DAS_maxbin_112_fasta_contigs-contigs.fa,94.78,2.03,16.67,4036774,65442,0.99878114
chicken1_DAS_maxbin_113_fasta_contigs-contigs.fa,76.3,1.57,33.33,2262265,18108,0.0
chicken1_DAS_maxbin_114_fasta_contigs-contigs.fa,81.63,6.58,0.0,2156987,60554,0.9992709
chicken1_DAS_maxbin_115_fasta_contigs-contigs.fa,84.79,13.01,43.33,3193020,17796,0.9964197
chicken1_DAS_maxbin_116_fasta_contigs-contigs.fa,77.63,3.02,12.5,2334914,143009,0.0
chicken1_DAS_maxbin_119_fasta_contigs-contigs.fa,82.44,1.34,40.0,2920739,73626,0.0
chicken1_DAS_maxbin_120_fasta_contigs-contigs.fa,93.97,1.06,0.0,2330960,54599,0.0
chicken1_DAS_maxbin_121_fasta_sub_contigs-contigs.fa,70.18,26.17,2.7,2037940,69470,0.0
chicken1_DAS_maxbin_122_fasta_contigs-contigs.fa,50.67,5.5,0.0,3141143,20584,0.0
chicken1_DAS_maxbin_123_fasta_sub_contigs-contigs.fa,50.28,8.88,0.0,3191274,25203,0.0
chicken1_DAS_maxbin_124_fasta_contigs-contigs.fa,73.45,0.81,0.0,1727189,43731,0.9988812726315789
chicken1_DAS_maxbin_125_fasta_contigs-contigs.fa,86.47,0.06,0.0,2683197,35712,0.0
chicken1_DAS_maxbin_126_fasta_contigs-contigs.fa,81.9,22.66,11.54,4111312,40021,0.0
chicken1_DAS_maxbin_127_fasta_contigs-contigs.fa,98.58,2.05,0.0,5165740,368305,0.9996555125
chicken1_DAS_maxbin_128_fasta_contigs-contigs.fa,92.34,1.69,0.0,2987357,91970,0.0
chicken1_DAS_maxbin_129_fasta_contigs-contigs.fa,23.71,5.37,0.0,635007,68165,0.0
chicken1_DAS_maxbin_130_fasta_contigs-contigs.fa,90.0,0.0,0.0,3104729,23538,0.0
chicken1_DAS_maxbin_131_fasta_contigs-contigs.fa,73.85,2.14,33.33,1672831,19417,0.0
chicken1_DAS_maxbin_132_fasta_contigs-contigs.fa,88.01,6.45,31.82,3395660,19751,0.997436132
chicken1_DAS_maxbin_133_fasta_contigs-contigs.fa,87.96,9.5,4.0,2301459,11363,0.0
chicken1_DAS_maxbin_134_fasta_contigs-contigs.fa,84.81,12.82,3.23,3743391,53754,0.0
chicken1_DAS_maxbin_135_fasta_contigs-contigs.fa,74.02,0.8,50.0,2646694,47909,0.0
chicken1_DAS_maxbin_136_fasta_contigs-contigs.fa,84.18,15.1,6.82,3049628,21540,0.0
chicken1_DAS_maxbin_137_fasta_contigs-contigs.fa,90.05,2.79,0.0,2053413,50334,0.99960202875
chicken1_DAS_maxbin_138_fasta_contigs-contigs.fa,77.18,0.47,0.0,1991034,57294,0.0
chicken1_DAS_maxbin_139_fasta_contigs-contigs.fa,86.49,5.0,0.0,3017961,39256,0.0
chicken1_DAS_maxbin_140_fasta_contigs-contigs.fa,93.68,1.01,50.0,3741855,60723,0.0
chicken1_DAS_maxbin_141_fasta_contigs-contigs.fa,93.96,0.45,0.0,2578552,58292,0.0
chicken1_DAS_maxbin_142_fasta_contigs-contigs.fa,89.52,11.81,13.33,2639623,65544,0.9982111285714286
chicken1_DAS_maxbin_143_fasta_contigs-contigs.fa,86.58,0.89,0.0,2790886,96940,0.99758786
chicken1_DAS_maxbin_144_fasta_contigs-contigs.fa,87.76,14.11,12.9,2636946,34522,0.9981649590909091
chicken1_DAS_maxbin_145_fasta_contigs-contigs.fa,72.07,2.53,25.0,3414455,95907,0.9994009
chicken1_DAS_maxbin_148_fasta_contigs-contigs.fa,100.0,0.1,0.0,2529925,89833,0.9997346775
chicken1_DAS_maxbin_149_fasta_contigs-contigs.fa,90.06,11.13,25.58,3186310,24800,0.0
chicken1_DAS_maxbin_150_fasta_contigs-contigs.fa,61.86,4.76,61.54,1707117,7232,0.0
chicken1_DAS_maxbin_151_fasta_contigs-contigs.fa,96.13,3.24,80.0,6426719,54545,0.99808955
chicken1_DAS_maxbin_152_fasta_contigs-contigs.fa,80.98,0.67,0.0,2791399,61656,0.0
chicken1_DAS_maxbin_154_fasta_contigs-contigs.fa,90.71,2.19,20.0,1945388,67631,0.0
chicken1_DAS_maxbin_155_fasta_contigs-contigs.fa,92.06,3.86,0.0,3206273,58533,0.9994056000000001
chicken1_DAS_maxbin_156_fasta_contigs-contigs.fa,95.39,18.3,12.5,3333853,6335,0.0
chicken1_DAS_maxbin_157_fasta_contigs-contigs.fa,87.86,0.58,0.0,2724803,23917,0.0
chicken1_DAS_maxbin_158_fasta_contigs-contigs.fa,79.87,10.15,14.81,2382366,51755,0.9953803849999999
chicken1_DAS_maxbin_160_fasta_contigs-contigs.fa,78.19,21.17,0.0,5960606,4789,0.0
chicken1_DAS_maxbin_161_fasta_contigs-contigs.fa,87.34,11.51,5.71,4819318,24081,0.0
chicken1_DAS_maxbin_162_fasta_contigs-contigs.fa,58.49,0.0,0.0,1461273,26116,0.0
chicken1_DAS_maxbin_163_fasta_contigs-contigs.fa,57.88,14.35,2.63,5795453,4392,0.0
chicken1_DAS_maxbin_164_fasta_contigs-contigs.fa,88.86,2.06,25.0,3547089,68306,0.9993846
chicken1_DAS_maxbin_165_fasta_contigs-contigs.fa,95.3,0.0,0.0,2989489,39894,0.0
chicken1_DAS_maxbin_166_fasta_contigs-contigs.fa,60.62,4.7,50.0,2424055,15346,0.0
chicken1_DAS_maxbin_168_fasta_contigs-contigs.fa,87.48,45.61,0.0,3771654,5177,0.0
chicken1_DAS_maxbin_169_fasta_contigs-contigs.fa,86.55,0.78,33.33,2711687,77206,0.0
chicken1_DAS_maxbin_171_fasta_contigs-contigs.fa,85.63,10.09,0.0,2945243,8623,0.0
chicken1_DAS_maxbin_173_fasta_contigs-contigs.fa,89.93,12.08,0.0,3253050,81639,0.0
chicken1_DAS_maxbin_174_fasta_contigs-contigs.fa,84.29,7.53,85.0,1688019,13124,0.0
chicken1_DAS_maxbin_179_fasta_contigs-contigs.fa,86.93,16.11,0.0,3478845,32391,0.0
chicken1_DAS_maxbin_180_fasta_contigs-contigs.fa,91.77,2.74,0.0,3469416,90144,0.0
chicken1_DAS_maxbin_181_fasta_contigs-contigs.fa,85.35,0.67,0.0,2006613,64591,0.99892163
chicken1_DAS_maxbin_182_fasta_contigs-contigs.fa,80.14,2.69,28.57,2899813,7412,0.0
chicken1_DAS_maxbin_183_fasta_contigs-contigs.fa,82.02,2.6,83.33,3412002,22673,0.994741365
chicken1_DAS_maxbin_184_fasta_contigs-contigs.fa,66.59,19.35,56.41,1897385,5690,0.0
chicken1_DAS_maxbin_185_fasta_contigs-contigs.fa,83.57,17.25,44.44,4958009,27720,0.0
chicken1_DAS_maxbin_186_fasta_contigs-contigs.fa,84.56,37.41,3.09,3208565,3511,0.0
chicken1_DAS_maxbin_187_fasta_contigs-contigs.fa,81.92,3.53,40.0,2657334,16554,0.0
chicken1_DAS_maxbin_188_fasta_contigs-contigs.fa,71.19,2.01,20.0,1639143,21531,0.0
chicken1_DAS_maxbin_189_fasta_contigs-contigs.fa,88.57,6.41,38.89,2845292,14575,0.0
chicken1_DAS_maxbin_191_fasta_contigs-contigs.fa,74.14,3.86,60.0,1832202,30087,0.0
chicken1_DAS_maxbin_192_fasta_contigs-contigs.fa,90.25,24.84,0.0,2540174,32423,0.0
chicken1_DAS_maxbin_194_fasta_contigs-contigs.fa,88.61,3.32,33.33,3975989,53027,0.99922514
chicken1_DAS_maxbin_195_fasta_contigs-contigs.fa,95.17,4.23,21.43,3073236,47595,0.99731153
chicken1_DAS_maxbin_196_fasta_contigs-contigs.fa,77.56,1.79,16.67,1758159,7963,0.0
chicken1_DAS_maxbin_197_fasta_contigs-contigs.fa,94.74,85.01,17.58,5952040,9286,0.0
chicken1_DAS_maxbin_198_fasta_contigs-contigs.fa,67.94,1.68,33.33,2120538,4568,0.0
chicken1_DAS_maxbin_199_fasta_contigs-contigs.fa,89.22,3.16,0.0,3396507,8558,0.0
chicken1_DAS_maxbin_201_fasta_contigs-contigs.fa,33.54,0.0,0.0,980251,2391,0.0
chicken1_DAS_maxbin_202_fasta_contigs-contigs.fa,80.22,1.37,0.0,1577315,63792,0.0
chicken1_DAS_maxbin_206_fasta_contigs-contigs.fa,68.71,0.72,19.05,2549890,52446,0.0
chicken1_DAS_maxbin_207_fasta_contigs-contigs.fa,96.04,0.0,0.0,3344681,57888,0.99962453
chicken1_DAS_maxbin_209_fasta_contigs-contigs.fa,96.66,0.76,0.0,3621285,18847,0.0
chicken1_DAS_maxbin_210_fasta_contigs-contigs.fa,85.4,6.48,11.11,1876942,10028,0.0
chicken1_DAS_maxbin_211_fasta_contigs-contigs.fa,30.16,4.36,0.0,2519119,8624,0.0
chicken1_DAS_maxbin_213_fasta_contigs-contigs.fa,91.61,5.06,10.0,3875859,26124,0.9991213
chicken1_DAS_maxbin_214_fasta_contigs-contigs.fa,90.49,1.58,0.0,3168965,72158,0.0
chicken1_DAS_maxbin_216_fasta_contigs-contigs.fa,85.7,0.05,0.0,2329980,79424,0.9988085
chicken1_DAS_maxbin_217_fasta_contigs-contigs.fa,75.96,0.29,100.0,1962064,40007,0.99803996
chicken1_DAS_maxbin_219_fasta_contigs-contigs.fa,88.2,2.81,0.0,1496489,27963,0.99847245
chicken1_DAS_maxbin_220_fasta_contigs-contigs.fa,84.4,0.71,0.0,2488018,81103,0.0
chicken1_DAS_maxbin_222_fasta_contigs-contigs.fa,68.84,2.75,37.5,1717143,21139,0.0
chicken1_DAS_maxbin_225_fasta_contigs-contigs.fa,98.5,2.53,16.67,5966103,39291,0.99972003
chicken1_DAS_maxbin_227_fasta_contigs-contigs.fa,85.32,18.2,39.02,2815168,17883,0.98445475
chicken1_DAS_maxbin_230_fasta_contigs-contigs.fa,60.35,31.11,7.32,3426010,4508,0.0
chicken1_DAS_maxbin_232_fasta_contigs-contigs.fa,23.09,0.0,0.0,1009442,2570,0.0
chicken1_DAS_maxbin_233_fasta_contigs-contigs.fa,34.13,1.75,0.0,1261857,2888,0.0
chicken1_DAS_maxbin_236_fasta_contigs-contigs.fa,34.99,0.73,0.0,2300253,11900,0.0
chicken1_DAS_maxbin_238_fasta_contigs-contigs.fa,90.91,54.64,3.48,4675317,26813,0.0
chicken1_DAS_maxbin_239_fasta_contigs-contigs.fa,80.19,1.75,14.29,2060690,30576,0.9989874
chicken1_DAS_maxbin_241_fasta_contigs-contigs.fa,80.94,0.82,100.0,1984161,15584,0.0
chicken1_DAS_maxbin_247_fasta_contigs-contigs.fa,81.58,14.6,42.42,2714058,19944,0.9970642
chicken1_DAS_maxbin_250_fasta_contigs-contigs.fa,42.23,11.16,0.0,2804623,2342,0.0
chicken1_DAS_maxbin_252_fasta_contigs-contigs.fa,72.15,0.0,0.0,1577927,102703,0.9997288
chicken1_DAS_maxbin_255_fasta_contigs-contigs.fa,74.53,3.79,9.09,2307620,23681,0.9979282
chicken1_DAS_maxbin_256_fasta_contigs-contigs.fa,92.34,0.23,50.0,1987119,18160,0.0
chicken1_DAS_maxbin_260_fasta_contigs-contigs.fa,6.63,0.0,0.0,664846,13534,0.0
chicken1_DAS_maxbin_261_fasta_contigs-contigs.fa,93.04,5.26,15.38,3092697,79745,0.9993883
chicken1_DAS_maxbin_263_fasta_contigs-contigs.fa,86.22,3.26,0.0,5124213,113318,0.9996386957142857
chicken1_DAS_maxbin_264_fasta_contigs-contigs.fa,58.59,31.11,8.75,4095870,5567,0.0
chicken1_DAS_maxbin_266_fasta_contigs-contigs.fa,33.41,0.0,0.0,2204424,2485,0.0
chicken1_DAS_maxbin_268_fasta_contigs-contigs.fa,52.14,8.26,0.0,1351061,30719,0.0
chicken1_DAS_maxbin_269_fasta_contigs-contigs.fa,45.94,10.53,16.67,1982482,3891,0.0
chicken1_DAS_maxbin_270_fasta_contigs-contigs.fa,83.71,18.7,8.33,1929535,14091,0.99790114
chicken1_DAS_maxbin_276_fasta_contigs-contigs.fa,81.68,23.09,2.78,1722691,5988,0.0
chicken1_DAS_maxbin_278_fasta_sub_contigs-contigs.fa,55.06,21.3,6.52,1140788,9117,0.0
chicken1_DAS_maxbin_279_fasta_contigs-contigs.fa,85.26,3.36,18.75,2657117,12471,0.0
chicken1_DAS_maxbin_280_fasta_contigs-contigs.fa,91.01,0.75,0.0,1455414,39163,0.9997038
chicken1_DAS_maxbin_282_fasta_contigs-contigs.fa,85.74,14.52,3.57,2480036,5906,0.9987519
chicken1_DAS_maxbin_283_fasta_contigs-contigs.fa,85.04,33.8,3.3,2872886,8374,0.0
chicken1_DAS_maxbin_284_fasta_contigs-contigs.fa,96.93,1.99,9.68,5724854,168314,0.99937126
chicken1_DAS_maxbin_290_fasta_contigs-contigs.fa,91.45,3.13,0.0,2154286,21226,0.99821246
chicken1_DAS_maxbin_291_fasta_contigs-contigs.fa,84.85,0.07,100.0,1435960,9526,0.99709934
chicken1_DAS_maxbin_294_fasta_contigs-contigs.fa,47.92,0.04,100.0,865115,51616,0.0
chicken1_DAS_maxbin_299_fasta_sub_contigs-contigs.fa,33.18,1.52,50.0,1203063,3297,0.0
chicken1_DAS_maxbin_301_fasta_contigs-contigs.fa,76.9,28.16,1.96,1596677,6811,0.0
chicken1_DAS_maxbin_302_fasta_contigs-contigs.fa,42.53,6.48,15.38,1200064,4403,0.0
chicken1_DAS_maxbin_304_fasta_contigs-contigs.fa,89.01,0.0,0.0,1016189,293956,1.0
chicken1_DAS_maxbin_305_fasta_contigs-contigs.fa,91.61,20.45,4.35,3048416,6472,0.0
chicken1_DAS_maxbin_310_fasta_contigs-contigs.fa,78.37,0.35,0.0,1519299,76234,0.9998817
chicken1_DAS_maxbin_311_fasta_contigs-contigs.fa,66.52,2.86,20.0,2075727,3134,0.0
chicken1_DAS_maxbin_312_fasta_contigs-contigs.fa,86.29,2.94,0.0,4568716,132636,0.9998373
chicken1_DAS_maxbin_314_fasta_contigs-contigs.fa,96.63,0.48,0.0,2553731,126442,0.9998901
chicken1_DAS_maxbin_315_fasta_contigs-contigs.fa,47.68,7.89,10.0,2350551,2447,0.0
chicken1_DAS_maxbin_317_fasta_contigs-contigs.fa,87.16,1.56,25.0,5472376,4298,0.0
chicken1_DAS_maxbin_318_fasta_contigs-contigs.fa,94.13,0.79,66.67,6529212,10421,0.0
chicken1_DAS_metabat2_116_fa_contigs-contigs.fa,76.35,2.81,0.0,1035625,15413,0.0
chicken1_DAS_metabat2_150_fa_contigs-contigs.fa,72.48,0.0,0.0,1472035,166158,0.0
chicken1_DAS_metabat2_158_fa_contigs-contigs.fa,87.47,0.0,0.0,1247546,23611,0.0
chicken1_DAS_metabat2_167_fa_contigs-contigs.fa,21.79,0.0,0.0,1238928,48871,0.0
chicken1_DAS_metabat2_170_fa_contigs-contigs.fa,58.61,1.72,40.0,1149185,19222,0.0
chicken1_DAS_metabat2_190_fa_contigs-contigs.fa,49.43,0.0,0.0,934621,38671,0.0
chicken1_DAS_metabat2_262_fa_contigs-contigs.fa,47.18,0.0,0.0,1290043,70417,0.0
chicken1_DAS_metabat2_282_fa_contigs-contigs.fa,35.76,0.0,0.0,405290,8025,0.0
chicken1_DAS_metabat2_342_fa_sub_contigs-contigs.fa,48.0,8.28,14.29,954441,17016,0.0
chicken1_DAS_metabat2_353_fa_contigs-contigs.fa,75.84,1.27,0.0,1994112,73186,0.99967366
chicken1_DAS_metabat2_396_fa_contigs-contigs.fa,17.28,0.0,0.0,386301,119226,0.0
chicken1_DAS_metabat2_40_fa_contigs-contigs.fa,10.07,0.0,0.0,324678,39634,0.0
chicken1_DAS_metabat2_413_fa_sub_contigs-contigs.fa,45.51,0.05,100.0,656513,14226,0.0
chicken1_DAS_metabat2_473_fa_contigs-contigs.fa,12.87,0.0,0.0,364181,40036,0.0
chicken1_DAS_metabat2_475_fa_contigs-contigs.fa,24.78,0.0,0.0,379703,102496,0.0
chicken1_DAS_metabat2_481_fa_sub_contigs-contigs.fa,63.16,3.51,0.0,1009808,22053,0.0
chicken1_DAS_metabat2_500_fa_contigs-contigs.fa,66.11,2.07,60.0,1893096,34279,0.0
chicken1_DAS_metabat2_521_fa_contigs-contigs.fa,57.58,0.17,0.0,817969,76909,0.0
chicken1_DAS_metabat2_540_fa_contigs-contigs.fa,12.58,0.0,0.0,235329,58596,0.0
chicken1_DAS_metabat2_566_fa_contigs-contigs.fa,30.2,0.0,0.0,693436,94631,0.0
chicken1_DAS_metabat2_582_fa_contigs-contigs.fa,68.87,1.1,14.29,1175394,18535,0.0
chicken1_DAS_metabat2_58_fa_contigs-contigs.fa,45.04,0.0,0.0,1212695,129225,0.0
chicken1_DAS_metabat2_653_fa_contigs-contigs.fa,22.15,0.0,0.0,245137,245137,0.0
chicken1_DAS_metabat2_65_fa_contigs-contigs.fa,24.17,0.0,0.0,716863,158225,0.0
